age,balance,duration,campaign,pdays,previous,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,marital_divorced,marital_married,marital_single,education_primary,education_secondary,education_tertiary,default_no,default_yes,housing_no,housing_yes,loan_no,loan_yes,contact_cellular,contact_telephone,contact_unknown,day_gr1,day_gr2,day_gr3,month_EarlyQuarter,month_EndQuarter,month_MidQuarter,poutcome_failure,poutcome_success,poutcome_unknown,deposit,ID
50.0,8.82,173.0,2.0000000000000004,350.00000000000006,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,0,no,8581
41.0,9.28,343.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,8973
42.0,9.0,178.0,1.0000000000000002,999.0000000000001,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,5287
59.0,8.92,408.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,yes,7479
59.0,8.86,695.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,yes,8159
37.0,8.85,185.0,1.0000000000000002,92.00000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,yes,5167
33.0,8.99,536.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,1073
26.0,8.82,268.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,no,806
45.0,8.84,154.0,5.000000000000001,176.00000000000003,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,8046
42.0,8.82,875.0,4.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,yes,6029
36.0,9.19,2769.0,4.000000000000001,999.0000000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,yes,1124
38.0,9.5,232.0,1.0000000000000002,96.00000000000001,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,yes,9990
50.0,8.87,178.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,6109
45.0,8.94,621.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,yes,1436
36.0,8.92,581.0,3.000000000000001,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,no,10960
76.0,9.21,227.0,2.0000000000000004,192.00000000000003,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,yes,9875
25.0,8.87,819.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,1060
46.0,8.83,796.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,yes,10131
29.0,9.016,363.0,1.0000000000000002,333.00000000000006,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,no,6069
36.0,8.875,722.0,2.0000000000000004,344.00000000000006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,yes,1651
28.0,9.34,360.0,1.0000000000000002,181.00000000000003,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,yes,11006
51.0,8.89,663.0,3.000000000000001,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,10533
27.0,8.83,245.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,no,3348
42.0,9.82,158.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,yes,4395
37.0,8.99,224.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,2291
34.0,8.86,64.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,no,1161
56.0,8.93,462.0,4.000000000000001,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,yes,10246
37.0,8.81,426.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,7472
60.0,9.3,200.0,1.0000000000000002,92.00000000000001,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,yes,9833
35.0,8.81,218.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,10443
61.0,9.055,520.0,1.0000000000000002,181.00000000000003,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,yes,16
36.0,8.95,589.0,2.0000000000000004,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,yes,1539
36.0,8.87,282.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,5077
29.0,8.83,172.0,3.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,yes,6481
30.0,8.914,39.0,1.0000000000000002,342.00000000000006,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,no,5098
35.0,8.83,257.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,no,7225
37.0,8.89,239.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,3722
43.0,9.05,161.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,9213
28.0,8.81,47.0,1.0000000000000002,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,9064
55.0,8.88,159.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,513
43.0,8.94,135.0,1.0000000000000002,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,6163
51.0,8.82,79.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,no,9148
40.0,9.016,8.0,3.000000000000001,315.00000000000006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0,no,1755
32.0,8.92,783.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,yes,4734
37.0,9.04,167.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,yes,5264
41.0,9.09,182.0,2.0000000000000004,99.00000000000001,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,yes,3463
54.0,8.9,101.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,10949
30.0,8.87,180.0,3.000000000000001,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,10792
37.0,9.07,253.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,yes,3081
35.0,9.04,515.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,yes,10529
34.0,8.84,260.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,no,1062
38.0,8.805,247.0,2.0000000000000004,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,no,7473
47.0,8.836,376.0,2.0000000000000004,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,no,10910
54.0,9.13,236.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,3102
64.0,9.14,219.0,2.0000000000000004,999.0000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,yes,273
42.0,8.99,88.0,5.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,no,4641
46.0,8.86,51.0,3.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,no,8559
40.0,9.06,228.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,1920
35.0,8.875,343.0,2.0000000000000004,397.00000000000006,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,yes,1785
38.0,8.875,67.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,3994
59.0,9.14,398.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,no,1153
32.0,9.914,638.0,1.0000000000000002,175.00000000000003,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,no,6544
48.0,8.83,243.0,6.000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,no,1258
27.0,9.22,266.0,3.000000000000001,184.00000000000003,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,yes,7941
54.0,8.836,176.0,4.000000000000001,999.0000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,no,9794
46.0,9.22,148.0,2.0000000000000004,101.00000000000001,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,yes,1118
47.0,8.93,98.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,yes,1660
60.0,8.82,533.0,1.0000000000000002,92.00000000000001,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,yes,4870
52.0,8.836,172.0,9.000000000000002,999.0000000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,1810
32.0,8.97,194.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,yes,7164
59.0,8.81,217.0,4.000000000000001,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,no,2182
36.0,9.67,138.0,8.000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,no,1797
41.0,9.195,409.0,1.0000000000000002,398.00000000000006,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,yes,6677
40.0,8.84,499.0,6.000000000000002,185.00000000000003,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,yes,10721
33.0,8.81,326.0,3.000000000000001,350.00000000000006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,no,6570
45.0,8.99,135.0,3.000000000000001,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,2025
37.0,8.875,1600.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,yes,7619
26.0,8.86,208.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,7319
60.0,8.99,152.0,2.0000000000000004,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,no,3237
58.0,9.03,286.0,2.0000000000000004,999.0000000000001,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,6512
35.0,8.91,278.0,4.000000000000001,182.00000000000003,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,yes,9565
35.0,8.945,102.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,8571
28.0,8.9,177.0,1.0000000000000002,288.00000000000006,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,yes,7678
53.0,9.15,295.0,3.000000000000001,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,yes,3222
30.0,9.305,262.0,3.000000000000001,189.00000000000003,11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,yes,3198
41.0,8.875,122.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,no,6319
49.0,-0.01547,206.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,no,4251
46.0,8.82,122.0,7.000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,no,7299
51.0,8.81,61.0,7.000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,no,1374
46.0,8.945,297.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,1823
57.0,9.37,284.0,1.0000000000000002,336.00000000000006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,no,5710
41.0,9.22,102.0,2.0000000000000004,297.00000000000006,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,yes,4265
25.0,9.125,1499.0,3.000000000000001,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,yes,5638
37.0,8.95,682.0,2.0000000000000004,386.00000000000006,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,yes,724
29.0,8.88,208.0,2.0000000000000004,91.00000000000001,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,yes,2807
25.0,8.97,22.0,3.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,no,4774
43.0,9.21,775.0,3.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,10332
41.0,8.71,147.0,4.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,yes,5497
36.0,8.82,133.0,11.000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,9239
38.0,9.13,1691.0,2.0000000000000004,264.00000000000006,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,yes,4768
44.0,8.81,206.0,1.0000000000000002,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,no,270
33.0,9.08,532.0,3.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,10651
29.0,9.17,293.0,1.0000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,5128
37.0,8.84,152.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,2054
36.0,8.86,367.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,no,10298
39.0,8.82,58.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,no,5717
32.0,8.85,1720.0,3.000000000000001,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,yes,10805
32.0,8.945,944.0,1.0000000000000002,318.00000000000006,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,yes,7883
39.0,9.0,294.0,3.000000000000001,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,no,792
64.0,9.03,341.0,4.000000000000001,179.00000000000003,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,yes,6119
38.0,8.97,888.0,2.0000000000000004,183.00000000000003,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,yes,3436
35.0,8.78,117.0,3.000000000000001,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,no,10249
32.0,9.34,532.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,yes,8255
24.0,8.87,245.0,1.0000000000000002,384.00000000000006,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,2056
47.0,8.83,119.0,8.000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,no,4418
18.0,8.9,210.0,1.0000000000000002,93.00000000000001,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,yes,7907
44.0,8.81,388.0,4.000000000000001,999.0000000000001,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,no,4912
26.0,8.945,166.0,1.0000000000000002,195.00000000000003,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,yes,10973
58.0,9.38,606.0,6.000000000000002,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,3849
49.0,8.8,73.0,4.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,no,6359
47.0,9.24,133.0,4.000000000000001,999.0000000000001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,no,7679
30.0,8.86,67.0,5.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,1039
59.0,9.34,879.0,1.0000000000000002,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,yes,10925
53.0,8.9,561.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,yes,4007
44.0,8.91,193.0,1.0000000000000002,999.0000000000001,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,6668
35.0,8.84,1313.0,7.000000000000002,312.00000000000006,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,yes,6230
42.0,8.945,531.0,3.000000000000001,999.0000000000001,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,yes,6913
54.0,8.95,240.0,1.0000000000000002,162.00000000000003,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,yes,5185
40.0,8.78,177.0,1.0000000000000002,999.0000000000001,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,no,822
